dimension,characteristics_code,group,year,cat_id,cat_label,major,dollars,totalexp,share
tenure,01,All consumer units,2015,28,Medical services,Health,791,55978,1.4130551288006001
tenure,01,All consumer units,2016,28,Medical services,Health,838,57311,1.4621974839036136
tenure,01,All consumer units,2017,28,Medical services,Health,872,60060,1.4518814518814518
tenure,01,All consumer units,2018,28,Medical services,Health,909,61224,1.4847118776950217
tenure,01,All consumer units,2019,28,Medical services,Health,984,63036,1.5610127546164096
tenure,01,All consumer units,2020,28,Medical services,Health,864,61332,1.4087262766581883
tenure,01,All consumer units,2021,28,Medical services,Health,1070,66928,1.5987329667702606
tenure,01,All consumer units,2022,28,Medical services,Health,1184,72973,1.6225179175859565
tenure,01,All consumer units,2023,28,Medical services,Health,1252,77280,1.6200828157349896
tenure,01,All consumer units,2024,28,Medical services,Health,1252,78535,1.5941936716113834
tenure,02,Homeowners,1984,28,Medical services,Health,572,25675,2.2278481012658227
tenure,02,Homeowners,1985,28,Medical services,Health,608,27697,2.195183593891035
tenure,02,Homeowners,1986,28,Medical services,Health,628,28172,2.2291637086468836
tenure,02,Homeowners,1987,28,Medical services,Health,574,28423,2.0194912570805332
tenure,02,Homeowners,1988,28,Medical services,Health,665,30091,2.209963111893922
tenure,02,Homeowners,1989,28,Medical services,Health,686,32433,2.1151296518977585
tenure,02,Homeowners,1990,28,Medical services,Health,709,33272,2.1309208944457803
tenure,02,Homeowners,1991,28,Medical services,Health,679,34531,1.9663490776403811
tenure,02,Homeowners,1992,28,Medical services,Health,679,35100,1.9344729344729346
tenure,02,Homeowners,1993,28,Medical services,Health,729,35875,2.03205574912892
tenure,02,Homeowners,1994,28,Medical services,Health,716,36976,1.9363911726525314
tenure,02,Homeowners,1995,28,Medical services,Health,655,37598,1.7421139422309697
tenure,02,Homeowners,1996,28,Medical services,Health,696,39299,1.7710374309778876
tenure,02,Homeowners,1997,28,Medical services,Health,671,40480,1.6576086956521738
tenure,02,Homeowners,1998,28,Medical services,Health,688,41452,1.6597510373443984
tenure,02,Homeowners,1999,28,Medical services,Health,706,42753,1.651346104366945
tenure,02,Homeowners,2000,28,Medical services,Health,702,43603,1.6099809646125267
tenure,02,Homeowners,2001,28,Medical services,Health,718,45399,1.5815326328773762
tenure,02,Homeowners,2002,28,Medical services,Health,737,46908,1.5711605696256503
tenure,02,Homeowners,2003,28,Medical services,Health,739,47396,1.5592033082960588
tenure,02,Homeowners,2004,28,Medical services,Health,818,50195,1.6296443868911246
tenure,02,Homeowners,2005,28,Medical services,Health,845,54126,1.5611720799615711
tenure,02,Homeowners,2006,28,Medical services,Health,831,56212,1.47833202874831
tenure,02,Homeowners,2007,28,Medical services,Health,887,57997,1.5293894511785093
tenure,02,Homeowners,2008,28,Medical services,Health,941,58801,1.600312919848302
tenure,02,Homeowners,2009,28,Medical services,Health,932,57047,1.6337405998562589
tenure,02,Homeowners,2010,28,Medical services,Health,937,55780,1.6798135532448906
tenure,02,Homeowners,2011,28,Medical services,Health,974,57502,1.6938541268129803
tenure,02,Homeowners,2012,28,Medical services,Health,1059,59983,1.7655002250637681
tenure,02,Homeowners,2013,28,Medical services,Health,1025,59672,1.7177235554363857
tenure,02,Homeowners,2014,28,Medical services,Health,1053,62226,1.692218686722592
tenure,02,Homeowners,2015,28,Medical services,Health,1034,65656,1.5748751066163031
tenure,02,Homeowners,2016,28,Medical services,Health,1079,66719,1.617230474077849
tenure,02,Homeowners,2017,28,Medical services,Health,1114,70125,1.5885918003565063
tenure,02,Homeowners,2018,28,Medical services,Health,1175,71228,1.6496321671252878
tenure,02,Homeowners,2019,28,Medical services,Health,1218,72388,1.6825993258551142
tenure,02,Homeowners,2020,28,Medical services,Health,1054,69518,1.516154089588308
tenure,02,Homeowners,2021,28,Medical services,Health,1317,76294,1.7262170026476524
tenure,02,Homeowners,2022,28,Medical services,Health,1475,83070,1.7756109305405081
tenure,02,Homeowners,2023,28,Medical services,Health,1539,88055,1.7477712793140652
tenure,02,Homeowners,2024,28,Medical services,Health,1561,90117,1.7321925940721505
tenure,03,Homeowner with mortgage,2003,28,Medical services,Health,747,55419,1.3479131705732692
tenure,03,Homeowner with mortgage,2004,28,Medical services,Health,825,57978,1.422953534099141
tenure,03,Homeowner with mortgage,2005,28,Medical services,Health,866,62259,1.3909635554698918
tenure,03,Homeowner with mortgage,2006,28,Medical services,Health,829,64374,1.287786994749433
tenure,03,Homeowner with mortgage,2007,28,Medical services,Health,896,65282,1.3725069697619559
tenure,03,Homeowner with mortgage,2008,28,Medical services,Health,951,66689,1.4260222825353506
tenure,03,Homeowner with mortgage,2009,28,Medical services,Health,936,64493,1.4513202983269502
tenure,03,Homeowner with mortgage,2010,28,Medical services,Health,980,63235,1.5497746501146517
tenure,03,Homeowner with mortgage,2011,28,Medical services,Health,986,64852,1.5203848763338061
tenure,03,Homeowner with mortgage,2012,28,Medical services,Health,1093,68228,1.6019815911356041
tenure,03,Homeowner with mortgage,2013,28,Medical services,Health,1094,68416,1.5990411599625818
tenure,03,Homeowner with mortgage,2014,28,Medical services,Health,1094,70807,1.5450449814283898
tenure,03,Homeowner with mortgage,2015,28,Medical services,Health,1038,75486,1.3750894205548048
tenure,03,Homeowner with mortgage,2016,28,Medical services,Health,1147,76898,1.491586257119821
tenure,03,Homeowner with mortgage,2017,28,Medical services,Health,1213,80765,1.5018881941435027
tenure,03,Homeowner with mortgage,2018,28,Medical services,Health,1200,81718,1.4684647201350987
tenure,03,Homeowner with mortgage,2019,28,Medical services,Health,1249,82421,1.5153904951408015
tenure,03,Homeowner with mortgage,2020,28,Medical services,Health,1127,79368,1.4199677451869772
tenure,03,Homeowner with mortgage,2021,28,Medical services,Health,1471,87438,1.6823349115945012
tenure,03,Homeowner with mortgage,2022,28,Medical services,Health,1585,95607,1.657828401686069
tenure,03,Homeowner with mortgage,2023,28,Medical services,Health,1614,101290,1.59344456511008
tenure,03,Homeowner with mortgage,2024,28,Medical services,Health,1558,104329,1.4933527590602804
tenure,04,Homeowner without mortgage,2003,28,Medical services,Health,727,34467,2.109263933617663
tenure,04,Homeowner without mortgage,2004,28,Medical services,Health,806,36936,2.1821529131470654
tenure,04,Homeowner without mortgage,2005,28,Medical services,Health,810,39675,2.041587901701323
tenure,04,Homeowner without mortgage,2006,28,Medical services,Health,835,41292,2.022183473796377
tenure,04,Homeowner without mortgage,2007,28,Medical services,Health,871,44044,1.9775678866587958
tenure,04,Homeowner without mortgage,2008,28,Medical services,Health,925,44545,2.0765518015489954
tenure,04,Homeowner without mortgage,2009,28,Medical services,Health,928,44130,2.1028778608656244
tenure,04,Homeowner without mortgage,2010,28,Medical services,Health,868,43179,2.010236457537229
tenure,04,Homeowner without mortgage,2011,28,Medical services,Health,954,45300,2.1059602649006623
tenure,04,Homeowner without mortgage,2012,28,Medical services,Health,1007,47255,2.130991429478362
tenure,04,Homeowner without mortgage,2013,28,Medical services,Health,927,46899,1.9765879869506813
tenure,04,Homeowner without mortgage,2014,28,Medical services,Health,995,49737,2.0005227496632285
tenure,04,Homeowner without mortgage,2015,28,Medical services,Health,1028,52198,1.9694241158665082
tenure,04,Homeowner without mortgage,2016,28,Medical services,Health,988,52316,1.8885235874302317
tenure,04,Homeowner without mortgage,2017,28,Medical services,Health,980,55261,1.773402580481714
tenure,04,Homeowner without mortgage,2018,28,Medical services,Health,1138,55779,2.0401943383710717
tenure,04,Homeowner without mortgage,2019,28,Medical services,Health,1177,57898,2.032885419185464
tenure,04,Homeowner without mortgage,2020,28,Medical services,Health,951,55116,1.7254517744393643
tenure,04,Homeowner without mortgage,2021,28,Medical services,Health,1102,60253,1.8289545748759397
tenure,04,Homeowner without mortgage,2022,28,Medical services,Health,1320,64984,2.031269235504124
tenure,04,Homeowner without mortgage,2023,28,Medical services,Health,1435,69306,2.070527804230514
tenure,04,Homeowner without mortgage,2024,28,Medical services,Health,1566,70906,2.208557808930133
tenure,05,Renters,1984,28,Medical services,Health,260,15802,1.645361346664979
tenure,05,Renters,1985,28,Medical services,Health,313,16638,1.88123572544777
tenure,05,Renters,1986,28,Medical services,Health,297,16850,1.7626112759643917
tenure,05,Renters,1987,28,Medical services,Health,290,17724,1.6361995034980816
tenure,05,Renters,1988,28,Medical services,Health,311,18994,1.6373591660524376
tenure,05,Renters,1989,28,Medical services,Health,302,20007,1.5094716849102814
tenure,05,Renters,1990,28,Medical services,Health,317,20166,1.571952791827829
tenure,05,Renters,1991,28,Medical services,Health,341,21066,1.6187221114592234
tenure,05,Renters,1992,28,Medical services,Health,301,21341,1.410430626493604
tenure,05,Renters,1993,28,Medical services,Health,310,21820,1.4207149404216315
tenure,05,Renters,1994,28,Medical services,Health,323,22728,1.4211545230552622
tenure,05,Renters,1995,28,Medical services,Health,256,22730,1.1262648482182138
tenure,05,Renters,1996,28,Medical services,Health,278,24170,1.150186181216384
tenure,05,Renters,1997,28,Medical services,Health,286,24866,1.150164883777045
tenure,05,Renters,1998,28,Medical services,Health,280,24859,1.126352628826582
tenure,05,Renters,1999,28,Medical services,Health,283,26310,1.0756366400608133
tenure,05,Renters,2000,28,Medical services,Health,311,27406,1.134788002627162
tenure,05,Renters,2001,28,Medical services,Health,288,28016,1.0279840091376355
tenure,05,Renters,2002,28,Medical services,Health,300,28372,1.0573805160016918
tenure,05,Renters,2003,28,Medical services,Health,292,27522,1.0609694062931474
tenure,05,Renters,2004,28,Medical services,Health,294,29170,1.0078848131642097
tenure,05,Renters,2005,28,Medical services,Health,330,30462,1.0833169194406145
tenure,05,Renters,2006,28,Medical services,Health,340,32275,1.053446940356313
tenure,05,Renters,2007,28,Medical services,Health,352,32829,1.072222729903439
tenure,05,Renters,2008,28,Medical services,Health,301,33984,0.885710922787194
tenure,05,Renters,2009,28,Medical services,Health,351,33404,1.0507723625913064
tenure,05,Renters,2010,28,Medical services,Health,312,33460,0.9324566646742379
tenure,05,Renters,2011,28,Medical services,Health,386,35274,1.0942904122016215
tenure,05,Renters,2012,28,Medical services,Health,443,36076,1.2279631888235947
tenure,05,Renters,2013,28,Medical services,Health,395,36008,1.0969784492335037
tenure,05,Renters,2014,28,Medical services,Health,349,38749,0.9006684043459185
tenure,05,Renters,2015,28,Medical services,Health,390,39937,0.9765380474246939
tenure,05,Renters,2016,28,Medical services,Health,439,41711,1.0524801611085806
tenure,05,Renters,2017,28,Medical services,Health,461,43010,1.0718437572657522
tenure,05,Renters,2018,28,Medical services,Health,446,43857,1.0169414232619651
tenure,05,Renters,2019,28,Medical services,Health,573,46614,1.2292444330029604
tenure,05,Renters,2020,28,Medical services,Health,498,45588,1.0923927349302447
tenure,05,Renters,2021,28,Medical services,Health,616,49749,1.2382158435345434
tenure,05,Renters,2022,28,Medical services,Health,639,54162,1.1797939514788967
tenure,05,Renters,2023,28,Medical services,Health,716,57186,1.2520546987024797
tenure,05,Renters,2024,28,Medical services,Health,679,57108,1.1889752749176998
tenure,01,All consumer units,1984,30,Medical supplies,Health,58,21975,0.26393629124004553
tenure,01,All consumer units,1985,30,Medical supplies,Health,60,23490,0.2554278416347382
tenure,01,All consumer units,1986,30,Medical supplies,Health,69,23866,0.2891142210676276
tenure,01,All consumer units,1987,30,Medical supplies,Health,73,24414,0.2990087654624396
tenure,01,All consumer units,1988,30,Medical supplies,Health,71,25892,0.27421597404603737
tenure,01,All consumer units,1989,30,Medical supplies,Health,87,27810,0.31283710895361383
tenure,01,All consumer units,1990,30,Medical supplies,Health,85,28381,0.299496141784997
tenure,01,All consumer units,1991,30,Medical supplies,Health,92,29614,0.31066387519416494
tenure,01,All consumer units,1992,30,Medical supplies,Health,97,29846,0.32500167526636736
tenure,01,All consumer units,1993,30,Medical supplies,Health,101,30692,0.32907598071158606
tenure,01,All consumer units,1994,30,Medical supplies,Health,83,31731,0.2615738552204469
tenure,01,All consumer units,1995,30,Medical supplies,Health,80,32264,0.24795437639474338
tenure,01,All consumer units,1996,30,Medical supplies,Health,97,33797,0.28700772257892715
tenure,01,All consumer units,1997,30,Medical supplies,Health,108,34819,0.3101754789051954
tenure,01,All consumer units,1998,30,Medical supplies,Health,102,35535,0.28704094554664417
tenure,01,All consumer units,1999,30,Medical supplies,Health,109,36995,0.2946344100554129
tenure,01,All consumer units,2000,30,Medical supplies,Health,99,38045,0.2602181627020633
tenure,01,All consumer units,2001,30,Medical supplies,Health,100,39518,0.2530492433827623
tenure,01,All consumer units,2002,30,Medical supplies,Health,105,40677,0.2581311306143521
tenure,01,All consumer units,2003,30,Medical supplies,Health,107,40817,0.26214567459636917
tenure,01,All consumer units,2004,30,Medical supplies,Health,114,43395,0.2627030763912893
tenure,01,All consumer units,2005,30,Medical supplies,Health,105,46409,0.22624921890150618
tenure,01,All consumer units,2006,30,Medical supplies,Health,117,48398,0.24174552667465599
tenure,01,All consumer units,2007,30,Medical supplies,Health,118,49638,0.2377211007695717
tenure,01,All consumer units,2008,30,Medical supplies,Health,114,50486,0.22580517371152398
tenure,01,All consumer units,2009,30,Medical supplies,Health,119,49067,0.2425255263211527
tenure,01,All consumer units,2010,30,Medical supplies,Health,119,48109,0.24735496476750712
tenure,01,All consumer units,2011,30,Medical supplies,Health,134,49705,0.26959058444824463
tenure,01,All consumer units,2012,30,Medical supplies,Health,142,51442,0.27603903425216747
tenure,01,All consumer units,2013,30,Medical supplies,Health,135,51100,0.26418786692759294
tenure,01,All consumer units,2014,30,Medical supplies,Health,146,53495,0.2729227030563604
tenure,01,All consumer units,2015,30,Medical supplies,Health,149,55978,0.2661759977133874
tenure,01,All consumer units,2016,30,Medical supplies,Health,151,57311,0.26347472561986357
