year,cat_id,cat_label,major,families_kids,single_other,gap_pp
2010,25,Other vehicle expenses,Transport,5.0146948587249085,5.062226219140727,-0.04753136041581829
2011,25,Other vehicle expenses,Transport,4.714148515955807,4.878321991654765,-0.16417347569895835
2012,25,Other vehicle expenses,Transport,4.563101402922616,5.001106439477761,-0.4380050365551451
2013,25,Other vehicle expenses,Transport,4.862741420975501,5.209166367923228,-0.3464249469477263
2014,25,Other vehicle expenses,Transport,5.073053874352695,4.889112903225806,0.1839409711268889
2015,25,Other vehicle expenses,Transport,4.782558162797368,5.012982338877606,-0.23042417608023769
2016,25,Other vehicle expenses,Transport,4.732564143794549,5.175023189962408,-0.44245904616785925
2017,25,Other vehicle expenses,Transport,4.474218247668696,5.146319268164184,-0.6721010204954885
2018,25,Other vehicle expenses,Transport,4.733509394423686,4.63851718757388,0.09499220684980614
2019,25,Other vehicle expenses,Transport,5.434465321472229,5.576249887801813,-0.14178456632958447
2020,25,Other vehicle expenses,Transport,5.691857077567409,5.799652421906332,-0.10779534433892302
2021,25,Other vehicle expenses,Transport,5.102114240311246,5.568720379146919,-0.46660613883567326
2022,25,Other vehicle expenses,Transport,5.100230548059892,5.439314465771322,-0.33908391771143
2023,25,Other vehicle expenses,Transport,4.907280806188674,5.10693314658191,-0.19965234039323576
2024,25,Other vehicle expenses,Transport,5.414751487630695,5.407602452860197,0.007149034770497664
1988,26,Public and other transportation,Transport,0.8030940664566683,1.3648264720628378,-0.5617324056061695
1989,26,Public and other transportation,Transport,0.7751867368721662,1.304552837009483,-0.5293661001373168
1990,26,Public and other transportation,Transport,0.7751246067517812,1.3880916349214631,-0.612967028169682
1991,26,Public and other transportation,Transport,0.7903979495992864,1.2044594863627314,-0.4140615367634449
1992,26,Public and other transportation,Transport,0.7415486657979496,1.1776251226692835,-0.4360764568713339
1993,26,Public and other transportation,Transport,0.8163859730889301,1.2394886501725562,-0.42310267708362603
1994,26,Public and other transportation,Transport,0.9135092871510068,1.3314421669106882,-0.4179328797596814
1995,26,Public and other transportation,Transport,0.90420442788275035,1.100966702470462,-0.19676227458771156
1996,26,Public and other transportation,Transport,1.0012044300764833,1.375515818431912,-0.37431138835542876
1997,26,Public and other transportation,Transport,0.9810296486980256,1.2003311258278146,-0.2193014771297891
1998,26,Public and other transportation,Transport,0.9436679312226338,1.3127506989181963,-0.3690827676955625
1999,26,Public and other transportation,Transport,0.8856806977149242,1.064447455002903,-0.17876675728797886
2000,26,Public and other transportation,Transport,0.9169913662413424,1.263007087920374,-0.3460157216790317
2001,26,Public and other transportation,Transport,0.8496206711574474,1.0920040632709331,-0.2423833921134857
2002,26,Public and other transportation,Transport,0.7584524412531387,1.0409753030355955,-0.2825228617824568
2003,26,Public and other transportation,Transport,0.8028642284445814,0.9724764057846198,-0.16961217734003842
2004,26,Public and other transportation,Transport,0.8922639178847431,0.9572876848928036,-0.06502376700806045
2005,26,Public and other transportation,Transport,0.8343488409896967,0.9478222278577316,-0.11347338686803488
2006,26,Public and other transportation,Transport,0.8720404302576729,1.0795070153248816,-0.20746658506720872
2007,26,Public and other transportation,Transport,0.9163887794445116,1.0040745052386495,-0.08768572579413791
2008,26,Public and other transportation,Transport,0.9065642823316546,0.9581042009184194,-0.051539918586764766
2009,26,Public and other transportation,Transport,0.9371732665714751,0.9521044992743106,-0.014931232702835473
2010,26,Public and other transportation,Transport,0.945298907920239,1.0095442545908155,-0.06424534667057658
2011,26,Public and other transportation,Transport,0.9989861054973258,0.9913467193144584,0.007639386182867414
2012,26,Public and other transportation,Transport,0.9688128390579848,0.9681345430404956,6.782960174891439e-4
2013,26,Public and other transportation,Transport,0.9902706816975122,0.9320795300995504,0.05819115159796184
2014,26,Public and other transportation,Transport,0.9507198621617008,1.0637733446519524,-0.1130534824902516
2015,26,Public and other transportation,Transport,1.024393575636459,1.1414175171598242,-0.11702394152336515
2016,26,Public and other transportation,Transport,1.0657997142663274,0.98618366450227,0.07961604976405734
2017,26,Public and other transportation,Transport,1.0994709432353589,1.1159538292063795,-0.016482885971020655
2018,26,Public and other transportation,Transport,1.3363538133039556,1.2010024114615347,0.1353514018424209
2019,26,Public and other transportation,Transport,1.155861797628966,1.198276635849565,-0.04241483822059888
2020,26,Public and other transportation,Transport,0.4340804100218663,0.4545251994117909,-0.02044478938992461
2021,26,Public and other transportation,Transport,0.6516935462303369,0.6797206285856822,-0.028027082355345234
2022,26,Public and other transportation,Transport,1.1946766056449394,1.1047706880319712,0.08990591761296818
2023,26,Public and other transportation,Transport,1.291471007058196,1.334195262978326,-0.04272425592012996
2024,26,Public and other transportation,Transport,1.2311882179042046,1.457932033859367,-0.22674381595516246
1988,27,Health insurance,Health,1.365143801399619,1.938610662358643,-0.5734668609590239
1989,27,Health insurance,Health,1.4713345422896345,2.0118405197254674,-0.540505977435833
1990,27,Health insurance,Health,1.596701745040318,2.1604132964567135,-0.5637115514163955
1991,27,Health insurance,Health,1.8285655786105883,2.3641250248855266,-0.5355594462749382
1992,27,Health insurance,Health,1.9565440233748828,2.4681059862610404,-0.5115619628861576
1993,27,Health insurance,Health,2.0251718740918254,2.6102172750692656,-0.5850454009774402
1994,27,Health insurance,Health,2.0062206204237465,2.612554904831625,-0.6063342844078785
1995,27,Health insurance,Health,2.0852132540822277,2.725563909774436,-0.6403506556922083
1996,27,Health insurance,Health,2.072816535410185,2.420048143053645,-0.34723160764345984
1997,27,Health insurance,Health,2.0134819082635045,2.5124172185430464,-0.49893531027954197
1998,27,Health insurance,Health,2.094574187674081,2.4998987075077994,-0.40532451983371853
1999,27,Health insurance,Health,2.0142214690572633,2.4811302496613123,-0.46690878060404906
2000,27,Health insurance,Health,2.054471312896087,2.58633690242799,-0.5318655895319027
2001,27,Health insurance,Health,2.144596694263019,2.655637788419678,-0.511041094156659
2002,27,Health insurance,Health,2.307118127268777,2.8260034233416005,-0.5188852960728236
2003,27,Health insurance,Health,2.474255651778305,3.068145117881365,-0.59388946610306
2004,27,Health insurance,Health,2.5661873571594085,3.038058833305634,-0.4718714761462257
2005,27,Health insurance,Health,2.2980028281376845,3.0114753059024917,-0.7134724777648072
2006,27,Health insurance,Health,2.311014197030926,2.932611701032444,-0.6215975040015183
2007,27,Health insurance,Health,2.451721223102897,3.067520372526193,-0.6157991494232959
2008,27,Health insurance,Health,2.513518586707671,3.251318101933216,-0.7377995152255452
2009,27,Health insurance,Health,2.788802301360585,3.616835994194485,-0.8280336928339
2010,27,Health insurance,Health,2.9754145707629367,3.640741492849062,-0.6653269220861251
2011,27,Health insurance,Health,3.1238698035013694,3.651740457587723,-0.5278706540863536
2012,27,Health insurance,Health,3.344978953476712,3.7314671387475102,-0.3864881852707982
2013,27,Health insurance,Health,3.571938314137853,4.213661307668974,-0.64172299353112106
2014,27,Health insurance,Health,4.708418182123397,4.862584889643464,-0.15416670752006656
2015,27,Health insurance,Health,4.5426964028094865,4.897298131057354,-0.35460172824786707
2016,27,Health insurance,Health,4.771776827124189,5.045647610213348,-0.27387078308915935
2017,27,Health insurance,Health,4.7800510216164955,5.527084630489966,-0.7470336088734708
2018,27,Health insurance,Health,4.738142405925429,5.205919901650196,-0.4677774957247669
2019,27,Health insurance,Health,4.778681936684904,5.349609550309667,-0.5709276136247636
2020,27,Health insurance,Health,5.144159607244187,5.52114433403146,-0.37698472678727324
2021,27,Health insurance,Health,4.701735205439249,5.098944042570882,-0.39720883713163335
2022,27,Health insurance,Health,4.415940782705609,5.0992372278901765,-0.6832964451845678
2023,27,Health insurance,Health,4.362877235624178,4.941729964624971,-0.5788527290007925
2024,27,Health insurance,Health,4.5085084488562694,4.847403113789386,-0.3388946649331164
1988,28,Medical services,Health,1.9228275209412733,1.949752102946911,-0.02692458200563763
1989,28,Medical services,Health,1.814273204215057,1.912296327343218,-0.0980231231281612
1990,28,Medical services,Health,1.7826752203488798,1.9829880498878043,-0.2003128295389245
1991,28,Medical services,Health,1.8120299904649628,1.7917579135974515,0.020272076867511313
1992,28,Medical services,Health,1.7565648802674585,1.692836113837095,0.0637287664303634
1993,28,Medical services,Health,1.831741332387922,1.9151314830117143,-0.0833901506237924
1994,28,Medical services,Health,1.7396162935077817,1.7478038067349926,-0.008187513227210896
1995,28,Medical services,Health,1.6532282590256373,1.5529896168993913,0.100238642126246
1996,28,Medical services,Health,1.6745916984553797,1.4485900962861074,0.22600160216927234
1997,28,Medical services,Health,1.4947852180353705,1.5562913907284768,-0.06150617269310632
1998,28,Medical services,Health,1.3995393700344954,1.4261982901827317,-0.026658920148236342
1999,28,Medical services,Health,1.3693679301302488,1.4437778207857557,-0.07440989065550685
2000,28,Medical services,Health,1.2976770937344533,1.5683908912682851,-0.27071379753383185
2001,28,Medical services,Health,1.3019565694253774,1.327818894209839,-0.0258623247844616
2002,28,Medical services,Health,1.3901384032573985,1.2750200859328606,0.11511831732453781
2003,28,Medical services,Health,1.3252836859160075,1.33491226181505,-0.009628575899042424
2004,28,Medical services,Health,1.3989217998859278,1.402692371613761,-0.0037705717278331274
2005,28,Medical services,Health,1.3468702251239133,1.340899004628162,0.005971220495751384
2006,28,Medical services,Health,1.2521584960848262,1.2383445598141012,0.013813936270725025
2007,28,Medical services,Health,1.3185650046859636,1.239813736903376,0.07875126778258768
2008,28,Medical services,Health,1.3440496068496954,1.24156698225523,0.10248262459446544
2009,28,Medical services,Health,1.3930052694768824,1.343976777939042,0.0490284915378405
2010,28,Medical services,Health,1.458844548676761,1.288039221374489,0.17080532730227205
2011,28,Medical services,Health,1.5073030207100306,1.3441989414433335,0.16310407926669712
2012,28,Medical services,Health,1.4334225869938162,1.7039167957512724,-0.2704942087574562
2013,28,Medical services,Health,1.5502236352318677,1.4587871935581722,0.09143644167369547
2014,28,Medical services,Health,1.4692401613703394,1.2706918505942275,0.1985483107761119
2015,28,Medical services,Health,1.3624461550767075,1.1696958790714411,0.1927502760052664
2016,28,Medical services,Health,1.374814660670565,1.3059610408631548,0.06885361980741012
2017,28,Medical services,Health,1.3749219246255828,1.2356913645289525,0.13923056009663037
2018,28,Medical services,Health,1.383866139863816,1.3546739798572036,0.02919216000661229
2019,28,Medical services,Health,1.4039344709767618,1.5528229063818328,-0.14888843540507102
2020,28,Medical services,Health,1.4593030848322672,1.263312686600419,0.19599039823184827
2021,28,Medical services,Health,1.5530977366769405,1.5049472021285442,0.04815053454839635
2022,28,Medical services,Health,1.6613851151139971,1.4890387534343958,0.17234636167960127
2023,28,Medical services,Health,1.473779724917642,1.7543859649122806,-0.2806062399946385
2024,28,Medical services,Health,1.5502370440343594,1.6028416420732676,-0.05260459803890827
1988,29,Drugs,Health,0.585772815854204,0.885744526767311,-0.2999717109131069
1989,29,Drugs,Health,0.5992199111041296,0.8592235552994184,-0.26000364419528876
1990,29,Drugs,Health,0.6117117597168803,0.9445285184991912,-0.3328167587823109
1991,29,Drugs,Health,0.6007006029547831,0.9257415886920168,-0.3250409857372337
1992,29,Drugs,Health,0.5709229865788278,1.0500490677134446,-0.47912608113461685
1993,29,Drugs,Health,0.6222765292205201,1.108248675448403,-0.485972146227883
1994,29,Drugs,Health,0.6044835832518101,1.0477672035139092,-0.4432836202620991
1995,29,Drugs,Health,0.5711398462915878,0.957751521661296,-0.3866116753697082
1996,29,Drugs,Health,0.6123021365075332,0.9757565337001376,-0.3634543971926044
1997,29,Drugs,Health,0.5648166092490071,1.0223509933774837,-0.4575343841284766
1998,29,Drugs,Health,0.6046489108326324,1.0858555163891253,-0.48120660555649286
1999,29,Drugs,Health,0.5922251405984803,1.2037933036578286,-0.6115681630593482
2000,29,Drugs,Health,0.6559053136948705,1.3082491328608052,-0.6523438191659348
2001,29,Drugs,Health,0.7138431623588496,1.30605137135394,-0.5922082089950903
2002,29,Drugs,Health,0.7346361207841905,1.334404583085898,-0.5997684623017074
2003,29,Drugs,Health,0.6614990507973466,1.3313237879929667,-0.6698247371956201
2004,29,Drugs,Health,0.697698366333185,1.3129466511550607,-0.6152482848218757
2005,29,Drugs,Health,0.7165559034001265,1.2489697584479806,-0.5324138550478541
2006,29,Drugs,Health,0.7049611869880112,1.161867223578551,-0.45690603659053974
2007,29,Drugs,Health,0.6650365547418771,0.9720605355064028,-0.30702398076452575
2008,29,Drugs,Health,0.6466653147606378,0.9410964340382107,-0.29443111927757293
2009,29,Drugs,Health,0.6623259102023518,0.9985486211901308,-0.336222710987779
2010,29,Drugs,Health,0.7150346491435615,1.024049200777465,-0.30901455163390357
2011,29,Drugs,Health,0.7057579476304254,0.9437396734716738,-0.23798172584124833
2012,29,Drugs,Health,0.7220254153028126,1.0096260234565169,-0.28760060815370425
2013,29,Drugs,Health,0.62246543516372,1.0285966412045335,-0.40613120604081354
2014,29,Drugs,Health,0.6553280221262545,0.9178692699490664,-0.26254124782281185
2015,29,Drugs,Health,0.5268460903927238,0.7789403326563665,-0.25209424226364274
2016,29,Drugs,Health,0.5461275951665417,0.7835766245178929,-0.23744902935135115
2017,29,Drugs,Health,0.5709267277413161,0.8333732458451075,-0.2624465181037914
2018,29,Drugs,Health,0.5526513929574457,0.8203697574353397,-0.267718364477894
2019,29,Drugs,Health,0.5334671035231429,0.7696795619782785,-0.2362124584551356
2020,29,Drugs,Health,0.5784124897146863,0.7842787754556392,-0.2058662857409529
2021,29,Drugs,Health,0.551803596668716,0.7420803192816163,-0.1902767226129003
2022,29,Drugs,Health,0.5928333997171811,0.9914116087382558,-0.39857820902107477
2023,29,Drugs,Health,0.5095685915834883,0.91220887428397,-0.4026402827004817
2024,29,Drugs,Health,0.6586631187564845,0.8464841748104688,-0.18782105605398425
1988,30,Medical supplies,Health,0.22548501337240337,0.25625313353016543,-0.030768120157762063
1989,30,Medical supplies,Health,0.2560447460095642,0.4086551055692356,-0.15261035955967145
1990,30,Medical supplies,Health,0.2397229586310284,0.32875854511297814,-0.08903558648194973
1991,30,Medical supplies,Health,0.2801158530982744,0.3683057933505873,-0.08818994025231286
1992,30,Medical supplies,Health,0.2722570483446834,0.31894013738959764,-0.04668308904491425
1993,30,Medical supplies,Health,0.2703489030334502,0.2916443882758956,-0.0212954852424454
1994,30,Medical supplies,Health,0.23894832039619143,0.23334553440702785,0.005602785989163583
1995,30,Medical supplies,Health,0.24141706975822624,0.2506265664160401,-0.009209496657813843
1996,30,Medical supplies,Health,0.24195987177167788,0.31808803301237965,-0.07612816124070176
1997,30,Medical supplies,Health,0.2873273832916847,0.2814569536423841,0.005870429649300624
1998,30,Medical supplies,Health,0.25235363476884315,0.2674121794092622,-0.015058544640419058
1999,30,Medical supplies,Health,0.24617441683825364,0.2980452874008129,-0.051870870562559235
2000,30,Medical supplies,Health,0.213403493243136,0.24506107676066957,-0.03165758351753356
2001,30,Medical supplies,Health,0.19592885599131987,0.26121027427078797,-0.0652814182794681
2002,30,Medical supplies,Health,0.20495824168389212,0.25849722290145666,-0.053538981217564535
2003,30,Medical supplies,Health,0.22465310054448223,0.24401621990167585,-0.01936311935719362
2004,30,Medical supplies,Health,0.21349662532634264,0.25594149908592323,-0.04244487375958059
2005,30,Medical supplies,Health,0.19287211818350877,0.21872820642870727,-0.0258560882451985
2006,30,Medical supplies,Health,0.21174149428882216,0.21766626467041209,-0.005924770381589922
2007,30,Medical supplies,Health,0.21043458035400855,0.20372526193247964,0.006709318421528915
2008,30,Medical supplies,Health,0.2022397511359946,0.21259708600260785,-0.01035733486661325
2009,30,Medical supplies,Health,0.1900945616860528,0.2177068214804064,-0.02761225979435361
2010,30,Medical supplies,Health,0.22764008559572263,0.24078210669838415,-0.013142021102661522
2011,30,Medical supplies,Health,0.2071890741079887,0.2828418605953681,-0.07565278648737939
2012,30,Medical supplies,Health,0.25861690051861386,0.2766098694401416,-0.01799296892152774
2013,30,Medical supplies,Health,0.2119314878661396,0.25921738411052586,-0.047285896244386255
2014,30,Medical supplies,Health,0.2237943181027563,0.2758913412563667,-0.05209702315361042
2015,30,Medical supplies,Health,0.20635862195306803,0.2596467775521222,-0.05328815559905414
2016,30,Medical supplies,Health,0.2133528079963462,0.2587511594981204,-0.04539835150177418
2017,30,Medical supplies,Health,0.2057973196860937,0.24665932276450023,-0.04086200307840654
2018,30,Medical supplies,Health,0.2028883491639582,0.28133717906283984,-0.07844882989888163
2019,30,Medical supplies,Health,0.20352666409173495,0.3343505968943542,-0.13082393280261925
2020,30,Medical supplies,Health,0.2081115189544291,0.267367764359877,-0.05925624540544794
2021,30,Medical supplies,Health,0.21798357297673468,0.28477592084476594,-0.06679234786803126
2022,30,Medical supplies,Health,0.23058092556218157,0.28051568774377006,-0.04993476218158849
2023,30,Medical supplies,Health,0.2958118243730484,0.3016753757474546,-0.005863551374406195
2024,30,Medical supplies,Health,0.21836313820394948,0.24387226748193047,-0.02550912927798099
1988,31,Fees and admissions,Entertainment,1.3747962870078458,1.3648264720628378,0.009969814945008038
1989,31,Fees and admissions,Entertainment,1.3819029003248386,1.2993136689893643,0.08258923133547436
1990,31,Fees and admissions,Entertainment,1.3300726568965102,1.231539946772426,0.09853271012408427
1991,31,Fees and admissions,Entertainment,1.2856115349477542,1.189528170416086,0.0960833645316681
1992,31,Fees and admissions,Entertainment,1.331798663325823,1.167811579980373,0.16398708334544998
1993,31,Fees and admissions,Entertainment,1.4013945352050907,1.2783745686093424,0.12301996659574832
1994,31,Fees and admissions,Entertainment,1.44321618482305,1.2765373352855052,0.16667884953754486
1995,31,Fees and admissions,Entertainment,1.3977129491798128,1.1904761904761905,0.20723675870362235
1996,31,Fees and admissions,Entertainment,1.4338071727445831,1.203576341127923,0.23023083161666014
1997,31,Fees and admissions,Entertainment,1.476951423957209,1.2541390728476822,0.2228123511095268
1998,31,Fees and admissions,Entertainment,1.2828091914073236,1.170941209837527,0.11186798156979672
1999,31,Fees and admissions,Entertainment,1.2581010067806695,1.1186375072575965,0.13946349952307302
2000,31,Fees and admissions,Entertainment,1.5666962617552578,1.097119589805459,0.4695766719497987
2001,31,Fees and admissions,Entertainment,1.4404008892172582,1.1355391089827311,0.30486178023452704
2002,31,Fees and admissions,Entertainment,1.4860240635083324,1.1597442973416705,0.3262797661666619
2003,31,Fees and admissions,Entertainment,1.4287977579619051,0.9652994581404528,0.4634982998214523
2004,31,Fees and admissions,Entertainment,1.3321707118971762,1.0370616586338708,0.2951090532633054
2005,31,Fees and admissions,Entertainment,1.418041808298676,1.0873010841311102,0.33074072416756595
2006,31,Fees and admissions,Entertainment,1.3944393896408238,1.0647998352795836,0.32963955436124026
2007,31,Fees and admissions,Entertainment,1.5490322292842975,0.9720605355064028,0.5769716937778947
2008,31,Fees and admissions,Entertainment,1.4970557982587405,0.946765689664947,0.5502901085937935
2009,31,Fees and admissions,Entertainment,1.5466130168815335,0.9927431059506532,0.5538699109308803
2010,31,Fees and admissions,Entertainment,1.553747520153222,0.8760987496736388,0.6776487704795833
2011,31,Fees and admissions,Entertainment,1.4553246150634462,0.8793301408608474,0.5759944742025989
2012,31,Fees and admissions,Entertainment,1.535879681532304,0.8796193848196504,0.6562602967126535
2013,31,Fees and admissions,Entertainment,1.372139925988281,0.8631387364531341,0.5090011895351468
2014,31,Fees and admissions,Entertainment,1.4956425591670452,0.9178692699490664,0.5777732892179789
2015,31,Fees and admissions,Entertainment,1.399133200600261,0.835497056479601,0.56363614412066
2016,31,Fees and admissions,Entertainment,1.4692846018755086,0.9153932529414636,0.553891348934045
2017,31,Fees and admissions,Entertainment,1.5372232632272145,0.9650845346999376,0.5721387285272769
2018,31,Fees and admissions,Entertainment,1.594388793515546,0.922029410374013,0.6723593831415331
2019,31,Fees and admissions,Entertainment,1.6052074279269333,0.8123148729916525,0.7928925549352808
2020,31,Fees and admissions,Entertainment,0.9560006769696934,0.4121919700548104,0.5438087069148829
2021,31,Fees and admissions,Entertainment,1.3634113884447343,0.6963498794379314,0.6670615090068029
2022,31,Fees and admissions,Entertainment,1.4950214016916352,0.8357830422502738,0.6592383594413614
2023,31,Fees and admissions,Entertainment,1.6557299610117535,0.8493598376699169,0.8063701233418367
2024,31,Fees and admissions,Entertainment,1.492481926251958,0.8676904589393324,0.6247914673126256
1988,32,Audio and visual equipment and services,Entertainment,1.6832399953395416,1.7269232911815495,-0.04368329584200792
1989,32,Audio and visual equipment and services,Entertainment,1.6123737417995048,1.6450987583171792,-0.032725016517674455
1990,32,Audio and visual equipment and services,Entertainment,1.64174351878043,1.7064134008245055,-0.06466988204407564
1991,32,Audio and visual equipment and services,Entertainment,1.591851288349011,1.7917579135974515,-0.1999066252484405
1992,32,Audio and visual equipment and services,Entertainment,1.6888875309338482,1.800785083415113,-0.11189755248126465
1993,32,Audio and visual equipment and services,Entertainment,2.223134699770826,1.924852962620911,0.2982817371499151
1994,32,Audio and visual equipment and services,Entertainment,1.7220128291524304,1.8530380673499267,-0.13102523819749634
1995,32,Audio and visual equipment and services,Entertainment,1.6640413853912366,1.9199785177228783,-0.2559371323316417
1996,32,Audio and visual equipment and services,Entertainment,1.6722748361955668,1.8182599724896835,-0.1459851362941167
1997,32,Audio and visual equipment and services,Entertainment,1.6468048746441606,1.8253311258278144,-0.17852625118365384
1998,32,Audio and visual equipment and services,Entertainment,1.444119528399623,1.5963696770795348,-0.1522501486799117
1999,32,Audio and visual equipment and services,Entertainment,1.630218152802926,1.8734275208051097,-0.24320936800218362
2000,32,Audio and visual equipment and services,Entertainment,1.6400818546394478,1.8473835017342783,-0.20730164709483057
2001,32,Audio and visual equipment and services,Entertainment,1.675379216113198,1.8647511246553476,-0.1893719085421497
2002,32,Audio and visual equipment and services,Entertainment,1.647471246211691,1.9037971146120796,-0.2563258684003886
2003,32,Audio and visual equipment and services,Entertainment,1.7681912492583145,2.009545340366742,-0.24135409110842754
2004,32,Audio and visual equipment and services,Entertainment,1.7892117108421446,2.027588499252119,-0.23837678840997434
2005,32,Audio and visual equipment and services,Entertainment,1.869730876304134,2.149242376212515,-0.279511499908381
2006,32,Audio and visual equipment and services,Entertainment,1.8115866156979663,2.0766538223960938,-0.26506720669812744
2007,32,Audio and visual equipment and services,Entertainment,1.95875807490915,2.1885913853317813,-0.22983331042263133
2008,32,Audio and visual equipment and services,Entertainment,1.9480683335631237,2.3102216678950054,-0.3621533343318817
2009,32,Audio and visual equipment and services,Entertainment,1.864052487671615,2.1770682148040637,-0.31301572713244874
2010,32,Audio and visual equipment and services,Entertainment,1.806749664163671,2.227959734269386,-0.4212100701057149
2011,32,Audio and visual equipment and services,Entertainment,1.87506517311816,2.1647203786160354,-0.2896552054978754
2012,32,Audio and visual equipment and services,Entertainment,1.7668840031692203,2.1298959946890905,-0.3630119915198702
2013,32,Audio and visual equipment and services,Entertainment,1.732432295551168,2.18680197446433,-0.45436967891316216
2014,32,Audio and visual equipment and services,Entertainment,1.7339334869880496,2.3583404074702887,-0.6244069204822391
2015,32,Audio and visual equipment and services,Entertainment,1.71798249131923,2.285405794493432,-0.5674233031742018
2016,32,Audio and visual equipment and services,Entertainment,1.6916733766685847,2.160328076941854,-0.4686547002732693
2017,32,Audio and visual equipment and services,Entertainment,1.4593688151666473,1.8846688059772976,-0.4252999908106503
2018,32,Audio and visual equipment and services,Entertainment,1.4837272993544213,1.9078916260816112,-0.42416432672718996
2019,32,Audio and visual equipment and services,Entertainment,1.353125649548418,1.855758010950543,-0.5026323614021249
2020,32,Audio and visual equipment and services,Entertainment,1.3457931128173704,1.951784679827102,-0.6059915670097316
2021,32,Audio and visual equipment and services,Entertainment,1.2840777442059388,1.758543277625343,-0.4744655334194041
2022,32,Audio and visual equipment and services,Entertainment,1.1832147033533411,1.6408246392683536,-0.45760993591501253
2023,32,Audio and visual equipment and services,Entertainment,1.0550985473005414,1.4437321553628184,-0.388633608062277
2024,32,Audio and visual equipment and services,Entertainment,0.9630470407924216,1.4278897980101437,-0.46484275721772206
1988,33,"Pets, toys, hobbies, and playground equipment",Entertainment,1.0279667884497954,0.707481477355022,0.3204853110947734
1989,33,"Pets, toys, hobbies, and playground equipment",Entertainment,1.017873202253235,0.7334835228165767,0.2843896794366584
1990,33,"Pets, toys, hobbies, and playground equipment",Entertainment,1.0279510629335058,0.9288733496842876,0.09907771324921821
1991,33,"Pets, toys, hobbies, and playground equipment",Entertainment,1.0370092537106903,0.7814055345411108,0.25560371916957947
1992,33,"Pets, toys, hobbies, and playground equipment",Entertainment,1.018227017486932,0.8194308145240432,0.1987962029628887
1993,33,"Pets, toys, hobbies, and playground equipment",Entertainment,1.0026338552832592,0.8652116852184902,0.13742217006476898
1994,33,"Pets, toys, hobbies, and playground equipment",Entertainment,1.02767184609163,0.8098462664714495,0.21782557962018056
1995,33,"Pets, toys, hobbies, and playground equipment",Entertainment,1.0981484714158485,0.8950948800572861,0.20305359135856238
1996,33,"Pets, toys, hobbies, and playground equipment",Entertainment,0.9770992035860891,0.8468019257221459,0.1302972778639433
1997,33,"Pets, toys, hobbies, and playground equipment",Entertainment,0.9633256224882232,0.8029801324503312,0.160345490037892
1998,33,"Pets, toys, hobbies, and playground equipment",Entertainment,0.9744199710006272,0.8143916372918439,0.16002833370878322
1999,33,"Pets, toys, hobbies, and playground equipment",Entertainment,1.0149447694572868,0.8747822721114766,0.1401624973458102
2000,33,"Pets, toys, hobbies, and playground equipment",Entertainment,0.9244273897525138,0.7955059568692505,0.1289214328832633
2001,33,"Pets, toys, hobbies, and playground equipment",Entertainment,0.8749293264672665,0.8416775504280947,0.03325177603917184
2002,33,"Pets, toys, hobbies, and playground equipment",Entertainment,0.9361520386281084,0.8278897544276382,0.10826228420047013
2003,33,"Pets, toys, hobbies, and playground equipment",Entertainment,0.9212788803662804,0.8109950837908637,0.11028379657541665
2004,33,"Pets, toys, hobbies, and playground equipment",Entertainment,0.8833290663504106,0.8442745554262922,0.03905451092411849
2005,33,"Pets, toys, hobbies, and playground equipment",Entertainment,0.8738587307556572,0.8971026437583212,-0.02324391300266393
2006,33,"Pets, toys, hobbies, and playground equipment",Entertainment,0.8352475452928434,0.8294849545548136,0.00576259073802976
2007,33,"Pets, toys, hobbies, and playground equipment",Entertainment,1.11494974031239,1.079743888242142,0.03520585207024807
2008,33,"Pets, toys, hobbies, and playground equipment",Entertainment,1.2109576660743862,1.329440444469641,-0.1184827783952549
2009,33,"Pets, toys, hobbies, and playground equipment",Entertainment,1.394016209170844,1.3730043541364296,0.021011855034414273
2010,33,"Pets, toys, hobbies, and playground equipment",Entertainment,1.164772447800802,1.308346146035798,-0.143573698234996
2011,33,"Pets, toys, hobbies, and playground equipment",Entertainment,1.106484828707709,1.349799770366014,-0.24331494165830514
2012,33,"Pets, toys, hobbies, and playground equipment",Entertainment,1.2358047894979192,1.2115512281478202,0.02425356135009893
2013,33,"Pets, toys, hobbies, and playground equipment",Entertainment,1.0663126379403784,1.2988445522984862,-0.23253191435810772
2014,33,"Pets, toys, hobbies, and playground equipment",Entertainment,1.1994002419500285,1.1062181663837012,0.0931820755663273
2015,33,"Pets, toys, hobbies, and playground equipment",Entertainment,1.067548279926336,1.1696958790714411,-0.10214759914510507
2016,33,"Pets, toys, hobbies, and playground equipment",Entertainment,1.1741580006528385,1.3816335497729826,-0.2074755491201441
2017,33,"Pets, toys, hobbies, and playground equipment",Entertainment,1.1657135019938163,1.3386656449063652,-0.1729521429125489
2018,33,"Pets, toys, hobbies, and playground equipment",Entertainment,1.1963449685706995,1.31211877630148,-0.11577380773078061
2019,33,"Pets, toys, hobbies, and playground equipment",Entertainment,1.1999450043429123,1.3620859886904229,-0.16214098434751056
2020,33,"Pets, toys, hobbies, and playground equipment",Entertainment,1.66561434168309,1.160821710262466,0.5047926314206239
2021,33,"Pets, toys, hobbies, and playground equipment",Entertainment,1.3143380204578765,1.4384301987195476,-0.12409217826167107
2022,33,"Pets, toys, hobbies, and playground equipment",Entertainment,1.2146045891210953,1.2219724479797107,-0.007367858858615461
